,stimuli,train_perf,test_perf,subject,timeout,response
0,plant/plant_03/05/0029.png,0.794117659330368,0.0,4.5,0.04788374956390548,0.3759883049823935
1,suitcase/suitcase_03/02/0046.png,0.794117659330368,0.1,4.5,0.04788374956390548,0.3759883049823935
2,suitcase/suitcase_03/02/0030.png,0.794117659330368,0.1,4.5,0.04788374956390548,0.3759883049823935
3,chair/chair_03/10/0044.png,0.794117659330368,0.1,4.5,0.04788374956390548,0.3759883049823935
4,car/car_03/07/0019.png,0.794117659330368,0.1,4.5,0.04788374956390548,0.3759883049823935
5,motorcycle/motorcycle_03/08/0003.png,0.794117659330368,0.2,4.5,0.04788374956390548,0.3759883049823935
6,couch/couch_03/04/0024.png,0.794117659330368,0.2,4.5,0.04788374956390548,0.3759883049823935
7,laptop/laptop_03/07/0047.png,0.794117659330368,0.2,4.5,0.04788374956390548,0.3759883049823935
8,plant/plant_03/07/0019.png,0.8027681778458988,0.29411764705882354,3.411764705882353,0.06467388543176976,0.3714723593322037
9,suitcase/suitcase_03/07/0016.png,0.794117659330368,0.3,4.5,0.04788374956390548,0.3759883049823935
10,plant/plant_03/03/0021.png,0.8156862854957581,0.3333333333333333,5.6,0.062287372931286396,0.3546914108396544
11,couch/couch_03/06/0017.png,0.8039215803146362,0.4,3.6666666666666665,0.06525583304260366,0.36830592881179164
